Feature,value
Feature E,50.04672744
Feature E,49.02928411
Feature E,61.39022126
Feature E,53.09348429
Feature E,54.86973765
Feature E,55.80178147
Feature E,50.81333112
Feature E,55.80429085
Feature E,63.03974424
Feature E,57.70195626
Feature E,58.28640035
Feature E,48.99286305
Feature E,55.07428524
Feature E,55.76007862
Feature E,50.06939022
Feature E,54.70452329
Feature E,65.84116854
Feature E,48.15280061
Feature E,57.31768591
Feature E,47.55707322
Feature E,56.11198062
Feature E,47.74905135
Feature E,57.54210691
Feature E,46.38936061
Feature E,54.12286599
Feature E,62.04789755
Feature E,52.66515548
Feature E,53.36161443
Feature E,62.42514187
Feature E,66.21777932
Feature E,68.89863068
Feature E,51.63824805
Feature E,47.66918046
Feature E,57.90692605
Feature E,56.61357267
Feature E,61.71124941
Feature E,54.90128021
Feature E,54.96491616
Feature E,63.08255181
Feature E,54.97194462
Feature E,58.09341076
Feature E,56.90710527
Feature E,53.73316848
Feature E,50.79113302
Feature E,51.97471294
Feature E,42.30883819
Feature E,61.6707301
Feature E,44.42933502
Feature E,50.4557971
Feature E,51.77801373
Feature E,61.23317014
Feature E,54.34710423
Feature E,59.66535174
Feature E,52.2346089
Feature E,64.02821069
Feature E,56.92198691
Feature E,57.2837653
Feature E,59.2651859
Feature E,45.10660648
Feature E,53.93685593
Feature E,55.28654549
Feature E,49.39962451
Feature E,54.07302312
Feature E,49.67195801
Feature E,55.31848458
Feature E,43.29103066
Feature E,55.70645753
Feature E,50.18235904
Feature E,59.63603938
Feature E,42.16133701
Feature E,54.25507986
Feature E,52.67454215
Feature E,59.64314168
Feature E,44.51993335
Feature E,50.70761391
Feature E,58.2711691
Feature E,57.67724174
Feature E,56.13800465
Feature E,55.73142184
Feature E,43.98874972
Feature E,59.10637318
Feature E,55.29465638
Feature E,43.11175749
Feature E,52.95929202
Feature E,59.72260657
Feature E,58.22272551
Feature E,50.2122903
Feature E,59.44555061
Feature E,51.61822005
Feature E,56.29175379
Feature E,59.57119621
Feature E,56.34345653
Feature E,50.08378471
Feature E,58.9198942
Feature E,62.86458051
Feature E,48.4248214
Feature E,52.906834
Feature E,60.02195083
Feature E,48.88804867
Feature E,43.68374518
Feature E,51.03180579
Feature E,60.39893866
Feature E,45.8289142
Feature E,52.51017702
Feature E,59.77158047
Feature E,54.28156473
Feature E,57.40151433
Feature E,63.74388096
Feature E,59.40462727
Feature E,57.54714391
Feature E,56.94591845
Feature E,47.04950038
Feature E,59.03518136
Feature E,57.25263973
Feature E,56.42172441
Feature E,54.34320206
Feature E,46.3737127
Feature E,54.92156251
Feature E,61.52973657
Feature E,50.32972224
Feature E,43.19490452
Feature E,65.02816722
Feature E,50.61433238
Feature E,60.8421396
Feature E,57.74432082
Feature E,63.9464166
Feature E,53.74745649
Feature E,52.19733283
Feature E,64.39354787
Feature E,66.93917894
Feature E,55.91111328
Feature E,55.01908227
Feature E,58.45409699
Feature E,49.96477986
Feature E,56.98695691
Feature E,48.06232799
Feature E,52.21512231
Feature E,58.7693012
Feature E,49.42227954
Feature E,59.10516374
Feature E,57.01307436
Feature E,62.60245521
Feature E,66.99397794
Feature E,50.54774545
Feature E,56.343833
Feature E,63.35198269
Feature E,55.19427257
Feature E,50.07712199
Feature E,48.01457517
Feature E,62.40266582
Feature E,69.59695023
Feature E,47.7161983
Feature E,54.66322382
Feature E,44.59158513
Feature E,54.41802724
Feature E,52.15692081
Feature E,53.92768028
Feature E,71.36912634
Feature E,45.60791713
Feature E,56.59268041
Feature E,64.9959463
Feature E,50.33386474
Feature E,49.08394372
Feature E,54.28985676
Feature E,61.80330822
Feature E,51.94125096
Feature E,47.84525238
Feature E,54.42329125
Feature E,41.89308439
Feature E,45.14726927
Feature E,60.51877679
Feature E,56.75289345
Feature E,40.95602142
Feature E,57.70569754
Feature E,40.17122789
Feature E,51.31818773
Feature E,55.79694406
Feature E,45.42915248
Feature E,61.6049849
Feature E,61.28703474
Feature E,49.95086441
Feature E,60.72613146
Feature F,61.17929866
Feature F,63.90067913
Feature F,64.02602513
Feature F,52.29505341
Feature F,47.8433425
Feature F,73.23195639
Feature F,61.38833958
Feature F,62.25385356
Feature F,52.84218889
Feature F,66.79529905
Feature F,71.03686077
Feature F,69.16722063
Feature F,47.85823786
Feature F,53.75695201
Feature F,60.58674961
Feature F,64.1810448
Feature F,56.7366689
Feature F,54.84870419
Feature F,61.37871562
Feature F,54.34414109
Feature F,72.26102581
Feature F,49.0470276
Feature F,63.05275324
Feature F,48.02203676
Feature F,57.0340625
Feature F,68.9060237
Feature F,66.73061145
Feature F,51.60083611
Feature F,51.14341178
Feature F,60.34863504
Feature F,54.28214017
Feature F,62.43462069
Feature F,54.0963691
Feature F,50.3392619
Feature F,57.41898739
Feature F,52.6547362
Feature F,66.5198518
Feature F,57.99116652
Feature F,59.77295578
Feature F,68.28354798
Feature F,71.14692745
Feature F,59.68229869
Feature F,62.0000172
Feature F,67.85458609
Feature F,58.95322653
Feature F,53.73824481
Feature F,65.9652022
Feature F,50.85219276
Feature F,58.52848123
Feature F,57.58706953
Feature F,56.86353398
Feature F,43.47834748
Feature F,56.47859855
Feature F,67.59787758
Feature F,57.18677607
Feature F,56.28574089
Feature F,56.0031631
Feature F,54.75156424
Feature F,60.87613022
Feature F,63.55668425
Feature F,68.6922345
Feature F,50.60345227
Feature F,62.37211998
Feature F,59.08059624
Feature F,61.71171611
Feature F,53.80969639
Feature F,60.27306851
Feature F,53.07831728
Feature F,63.95821966
Feature F,54.3228611
Feature F,60.38128367
Feature F,47.23660394
Feature F,61.96180117
Feature F,66.64633739
Feature F,64.59697726
Feature F,66.32203789
Feature F,51.86434321
Feature F,58.98419168
Feature F,59.58179407
Feature F,64.32117389
Feature F,58.99330874
Feature F,58.7803265
Feature F,70.0687695
Feature F,66.54561077
Feature F,49.46133222
Feature F,57.69233524
Feature F,54.04705088
Feature F,77.8295102
Feature F,57.03399281
Feature F,66.8882387
Feature F,60.57762749
Feature F,60.65298126
Feature F,62.97142169
Feature F,59.14413901
Feature F,64.99762198
Feature F,63.35894264
Feature F,49.88942433
Feature F,56.66632612
Feature F,56.85988126
Feature F,56.96337404
Feature F,66.39170931
Feature F,68.92216221
Feature F,54.4691943
Feature F,63.24861279
Feature F,52.98139244
Feature F,56.65751774
Feature F,61.79079326
Feature F,58.86646327
Feature F,55.91729878
Feature F,52.45530875
Feature F,58.12940078
Feature F,60.31498827
Feature F,63.37340287
Feature F,54.74509906
Feature F,63.52053578
Feature F,53.01696257
Feature F,56.72332787
Feature F,62.70226302
Feature F,55.84490715
Feature F,55.32242335
Feature F,59.71600404
Feature F,60.21260739
Feature F,65.60689175
Feature F,58.59968388
Feature F,49.7952715
Feature F,56.06497141
Feature F,56.21717719
Feature F,54.40603446
Feature F,61.93142221
Feature F,75.01059058
Feature F,64.76500483
Feature F,59.07096264
Feature F,63.0220031
Feature F,68.65660944
Feature F,58.14439694
Feature F,63.98688282
Feature F,63.3713947
Feature F,59.26419105
Feature F,60.33927604
Feature F,63.91134602
Feature F,59.84256814
Feature F,57.96294602
Feature F,56.43606012
Feature F,61.74577246
Feature F,59.66986801
Feature F,57.76957034
Feature F,61.05953082
Feature F,55.36159847
Feature F,55.18548235
Feature F,68.2413968
Feature F,54.71186362
Feature F,61.89472836
Feature F,54.18968053
Feature F,58.61634212
Feature F,62.34217369
Feature F,53.94277929
Feature F,63.57023203
Feature F,61.31349137
Feature F,58.10036226
Feature F,61.47279925
Feature F,60.45026901
Feature F,54.9620998
Feature F,51.61761648
Feature F,60.63679061
Feature F,53.97167298
Feature F,59.78868006
Feature F,50.11154301
Feature F,54.42580506
Feature F,61.63266489
Feature F,66.27193677
Feature F,61.0156713
Feature F,54.0333901
Feature F,57.50797561
Feature F,66.56181676
Feature F,63.11210555
Feature F,64.72224203
Feature F,65.98020572
Feature F,62.26480786
Feature F,66.65627999
Feature F,54.16071627
Feature F,61.79787153
Feature F,57.96310607
Feature F,61.21043337
Feature F,67.95238783
Feature F,63.02276089
Feature F,56.22217984
Feature F,57.89907532
Feature F,54.29196824
Feature F,59.46111449
Feature F,57.00241861
Feature F,64.74943617
Feature F,57.04363437
Feature F,64.26188827
Feature F,64.3243808
Feature F,57.3880187
Feature F,68.55895046
Feature F,60.16154583
Feature F,56.08308947
Feature F,60.44639611
Feature F,54.05422489
Feature F,63.90595968
Feature F,54.62899207
Feature F,67.75795761
Feature F,47.55476049
Feature F,53.32523927
Feature F,57.96992465
Feature F,55.79581488
Feature F,68.08167103
Feature F,59.63744417
Feature F,62.12882649
Feature F,64.24421734
Feature F,60.91726771
Feature F,65.76606023
Feature F,62.63829736
Feature F,64.18928283
Feature F,51.08395521
Feature F,53.2420696
Feature F,46.64155508
Feature F,58.48036282
Feature F,68.59053898
Feature F,54.12958301
Feature F,61.89037933
Feature F,62.64573699
Feature F,61.4311584
Feature F,58.29466431
Feature F,56.29113574
Feature F,56.17939224
Feature F,60.10471948
Feature F,67.79783047
Feature F,55.23895509
Feature F,59.26479368
Feature F,60.59560894
Feature F,64.74848094
Feature F,58.6120313
Feature F,63.82630384
Feature F,51.01960315
Feature F,64.31039793
Feature F,60.57822605
Feature F,53.42612835
Feature F,46.01784818
Feature F,57.80798019
Feature F,64.01316439
Feature F,61.91433178
Feature F,57.81500166
Feature F,60.30039214
Feature F,60.93594361
Feature F,55.48553684
Feature F,60.32733047
Feature F,60.67361128
Feature F,55.66301124
Feature F,61.18917338
Feature F,61.86336188
Feature F,63.15794161
Feature F,64.26627913
Feature F,62.46186368
Feature F,61.80839356
Feature F,59.42741942
Feature F,62.69256183
Feature F,52.38452975
Feature F,63.92562116
Feature F,56.79054375
Feature F,74.02517294
Feature F,56.42197165
Feature F,42.67422103
Feature F,68.23251181
Feature F,56.40808571
Feature F,63.55770551
Feature F,61.35445242
Feature F,66.57787237
Feature F,54.58040386
Feature F,52.86563045
Feature F,66.389814
Feature F,54.24859519
Feature F,50.79783529
Feature F,64.66781697
Feature F,59.60845035
Feature F,73.66922535
Feature F,62.06165774
Feature F,57.88144356
Feature F,56.2368927
Feature F,70.10765204
Feature F,52.71043269
Feature F,63.70177227
Feature F,63.37008009
Feature F,56.56316441
Feature F,69.21430728
Feature F,55.51406721
Feature F,59.88316885
Feature F,62.32577042
Feature F,73.93875584
Feature F,63.69091343
Feature F,70.38928817
Feature F,55.62862426
Feature F,49.52735816
Feature F,65.33614071
Feature F,50.229186
Feature F,51.94673782
Feature F,63.66462121
Feature F,59.66534024
Feature F,65.08211569
Feature F,68.59904845
Feature F,65.4764693
Feature F,62.29397989
Feature F,63.31211168
Feature F,60.86895991
Feature F,70.25035371
Feature F,60.31433629
Feature F,64.84286299
Feature F,54.35930232
Feature F,60.23545342
Feature F,48.01423603
Feature F,60.83237761
Feature F,51.0703394
Feature F,59.20275369
Feature F,58.55929875
Feature F,65.83211567
Feature F,56.14661129
Feature F,56.01492934
Feature F,48.16191774
Feature F,63.7222902
Feature F,66.53202971
Feature F,58.64353657
Feature F,68.88142764
Feature F,57.54146367
Feature F,53.98606775
Feature F,61.3748724
Feature F,64.11770724
Feature F,51.03887776
Feature F,50.18619959
Feature F,60.27851929
Feature F,62.88261172
Feature F,45.93308175
Feature F,49.762875
Feature F,61.84661964
Feature F,65.33240674
Feature F,57.71438646
Feature F,67.20253422
Feature F,56.31728149
Feature F,58.99982512
Feature F,68.09845645
Feature F,59.51065582
Feature F,60.15523861
Feature F,54.60077576
Feature F,60.40206363
Feature F,56.13440649
Feature F,49.2033629
Feature F,54.17704877
Feature F,58.56810546
Feature F,60.98179048
Feature F,66.40821538
Feature F,60.23120536
Feature F,59.23555965
Feature F,66.63680034
Feature F,74.49033836
Feature F,59.4873735
Feature F,67.06791354
Feature F,62.91709719
Feature F,59.54372413
Feature F,48.4746897
Feature F,54.19468353
Feature F,56.65953641
Feature F,53.3387569
Feature F,53.03250036
Feature F,57.52244709
Feature F,65.71133661
Feature F,54.47891684
Feature F,60.70905071
Feature F,58.78204323
Feature F,64.75859879
Feature F,60.23062105
Feature F,58.99102205
Feature F,56.49486355
Feature F,65.351392
Feature F,66.83599846
Feature F,60.1166549
Feature F,79.63069651
Feature F,59.98204073
Feature F,77.5429437
Feature F,59.19672287
Feature F,50.57575763
Feature F,51.45140052
Feature F,54.77118034
Feature F,68.87044789
Feature F,70.21993981
Feature F,62.38565156
Feature F,61.85097176
Feature F,56.77826824
Feature F,55.93994642
Feature F,55.69258139
Feature F,54.77670003
Feature F,56.7604653
Feature F,56.26386139
Feature F,63.1712247
Feature F,64.62491203
Feature F,69.61908453
Feature F,45.30827188
Feature F,62.97071809
Feature F,58.08918913
Feature F,58.40165638
Feature F,50.14977534
Feature F,59.80273167
Feature F,55.34395737
Feature F,62.13455657
Feature F,53.32314489
Feature F,80.67595187
Feature F,55.3074068
Feature F,58.30678013
Feature F,52.62740285
Feature F,58.04896202
Feature F,72.80552763
Feature F,57.6786475
Feature F,63.66122315
Feature F,54.36132135
Feature F,69.23018153
Feature F,62.81010959
Feature F,55.70020183
Feature F,61.38263367
Feature F,57.67881785
Feature F,63.0522508
Feature F,55.14362042
Feature F,62.77929516
Feature F,69.49907017
Feature F,67.57656977
Feature F,61.82995508
Feature F,62.00205981
Feature F,62.52901805
Feature F,65.39027853
Feature F,62.31556288
Feature F,63.6365407
Feature F,63.82686917
Feature F,61.36676306
Feature F,64.32269654
Feature F,60.34703614
Feature F,66.06771832
Feature F,57.43049176
Feature F,61.16262565
Feature F,60.19478467
Feature F,53.55507268
Feature F,67.19295594
Feature F,53.02540072
Feature F,67.83077533
Feature F,53.58920115
Feature F,54.10749921
Feature F,65.16533095
Feature F,59.50953044
Feature F,48.92885496
Feature F,69.02052229
Feature F,45.06883542
Feature F,55.84484387
Feature F,50.87796394
Feature F,56.59219499
Feature F,60.53208677
Feature F,57.99875535
Feature F,56.5268751
Feature F,59.01722487
Feature F,61.61499246
Feature F,54.86544251
Feature F,47.55086264
Feature F,54.44492481
Feature F,48.57385325
Feature F,63.8120324
Feature F,71.22095033
Feature F,53.12722837
Feature F,54.68738733
Feature F,54.7467966
Feature F,64.73034274
Feature F,60.1880681
Feature F,62.9336869
Feature F,64.62881927
Feature F,61.48700765
Feature F,62.68698983
Feature F,53.02460841
Feature F,59.62927031
Feature F,56.30337921
Feature F,52.17102418
Feature F,52.98609394
Feature F,65.62565729
Feature F,52.19671808
Feature F,57.57403184
Feature F,65.8953903
Feature F,61.97555696
Feature F,63.9140834
Feature F,61.98827615
Feature F,59.10674798
Feature F,46.80169453
Feature F,56.34696891
Feature F,51.73015218
Feature F,57.73149428
Feature F,72.32464244
Feature F,60.82935242
Feature F,55.68512233
Feature F,65.33215464
Feature F,62.94823757
Feature F,59.51789959
Feature F,58.6342125
Feature F,59.1270865
Feature F,59.57147985
Feature F,63.71718147
Feature F,60.76594006
Feature F,56.23574013
Feature F,65.00622896
Feature F,55.80957631
Feature F,67.85544289
Feature F,54.11893424
Feature F,64.48791062
Feature F,67.54677972
Feature F,67.33310011
Feature F,59.32703494
Feature F,64.15320086
Feature F,47.174151
Feature F,62.6654159
Feature F,59.34427875
Feature F,63.59894793
Feature F,60.65255444
Feature F,67.76878139
Feature F,58.97609547
Feature F,64.40243711
Feature F,59.36426351
Feature F,63.93457543
Feature F,52.61240344
Feature F,63.63941708
Feature F,57.66245726
Feature F,62.36889012
Feature F,54.74808871
Feature F,63.24984547
Feature F,77.94915196
Feature F,69.24312304
Feature F,65.88227277
Feature F,56.28591019
Feature F,61.9491628
Feature F,59.04997001
Feature F,48.08922663
Feature F,58.55899262
Feature F,58.10077172
Feature F,59.4622181
Feature F,56.80795804
Feature F,63.91097376
Feature F,71.51148348
Feature F,66.93394291
Feature F,63.96111108
Feature F,60.33041453
Feature F,60.45439428
Feature F,66.94513549
Feature F,67.6898934
Feature F,56.44831886
Feature F,65.6988201
Feature F,52.90134129
Feature F,52.84404837
Feature F,69.57470001
Feature F,60.22163561
Feature F,60.2026926
Feature F,65.87413812
Feature F,58.82006048
Feature F,54.92001368
Feature F,60.83014395
Feature F,49.74819998
Feature F,57.16520338
Feature F,59.05955903
Feature F,51.34462389
Feature F,61.10858602
Feature F,55.60360138
Feature F,66.6844652
Feature F,58.31374778
Feature F,53.45399834
Feature F,61.43533643
Feature F,59.6806939
Feature F,60.24190729
Feature F,61.29272847
Feature F,57.635874
Feature F,58.04045476
Feature F,63.88802291
Feature F,69.7604221
Feature F,48.44583736
Feature F,59.18591752
Feature F,65.87809383
Feature F,52.92472841
Feature F,67.00088025
Feature F,57.72463551
Feature F,64.24651273
Feature F,68.84259467
Feature F,65.391461
Feature F,67.28589014
Feature F,46.75303765
Feature F,52.35982318
Feature F,63.48879995
Feature F,54.53531521
Feature F,56.68875303
Feature F,68.30533348
Feature F,60.69896474
Feature F,60.27190727
Feature F,58.52648621
Feature F,50.41262689
Feature F,48.71655621
Feature F,58.69340254
Feature F,62.12843277
Feature F,52.08633131
Feature F,49.15331942
Feature F,67.65305482
Feature F,63.04199011
Feature F,62.89256923
Feature F,65.50257899
Feature F,63.32846142
Feature F,53.66698391
Feature F,67.50093033
Feature F,52.33583968
Feature F,57.12847008
Feature F,62.00157373
Feature F,61.68599081
Feature F,63.536013
Feature F,65.25955248
Feature F,55.14196602
Feature F,52.27544227
Feature F,52.99360147
Feature F,63.44689882
Feature F,57.22347434
Feature F,62.47747277
Feature F,67.09788966
Feature F,55.96959614
Feature F,65.54819368
Feature F,56.1306449
Feature F,63.70088331
Feature F,60.20444759
Feature F,54.89736331
Feature F,65.68710223
Feature F,64.33562639
Feature F,54.78836249
Feature F,60.22621083
Feature F,75.13438842
Feature F,55.48882326
Feature F,58.99972283
Feature F,68.41735842
Feature F,53.31781364
Feature F,74.28248182
Feature F,55.99618713
Feature F,56.87140682
Feature F,59.76867746
Feature F,66.44805853
Feature F,79.4132569
Feature F,62.89988781
Feature F,63.71769732
Feature F,51.75882795
Feature F,60.84745043
Feature F,45.84130417
Feature F,58.45036054
Feature F,68.76855056
Feature F,58.8115797
Feature F,59.6541442
Feature F,60.23426785
Feature F,59.25762306
Feature F,60.60029749
Feature F,50.93259949
Feature F,57.11477141
Feature F,57.95047411
Feature F,63.41864021
Feature F,61.24425982
Feature F,55.44844517
Feature F,65.09408307
Feature F,67.35951253
Feature F,52.32349398
Feature F,61.10406666
Feature F,55.5058454
Feature F,56.35110881
Feature F,62.51918175
Feature F,65.05109877
Feature F,62.28094162
Feature F,56.79093402
Feature F,66.77827206
Feature F,66.19133779
Feature F,54.06370455
Feature F,61.87901115
Feature F,53.04201138
Feature F,68.80040123
Feature F,61.62035747
Feature F,66.40281193
Feature F,62.32886281
Feature F,59.35037768
Feature F,64.50293125
Feature F,53.38009352
Feature F,51.40390544
Feature F,56.21307817
Feature F,61.58170771
Feature F,57.51787158
Feature F,57.20928755
Feature F,65.52510902
Feature F,56.98684372
Feature F,65.84674123
Feature F,55.36238449
Feature F,58.46109982
Feature F,55.04211993
Feature F,57.44280407
Feature F,53.02981879
Feature F,62.68192183
Feature F,67.09388579
Feature F,61.70015217
Feature F,70.27360707
Feature F,50.15939997
Feature F,55.49068756
Feature F,63.14786642
Feature F,63.80027573
Feature F,61.96198031
Feature F,70.47410995
Feature F,70.0523374
Feature F,51.24417383
Feature F,57.49557448
Feature F,51.39579978
Feature F,53.81535617
Feature F,61.48953836
Feature F,62.10844664
Feature F,55.31728983
Feature F,61.80960267
Feature F,55.63298743
Feature F,61.49648321
Feature F,60.67887153
Feature F,58.29592452
Feature F,54.23944522
Feature F,57.20804964
Feature F,62.94687722
Feature F,57.03490894
Feature F,58.04695325
Feature F,53.58143591
Feature F,57.39531122
Feature F,59.85086014
Feature F,55.62534693
Feature F,57.70372596
Feature F,53.39583528
Feature F,64.49498854
Feature F,73.25865107
Feature F,57.44861863
Feature F,62.79999772
Feature F,69.49180468
Feature F,57.69333503
Feature F,57.6650101
Feature F,63.88365086
Feature F,54.2859252
Feature F,58.96118098
Feature F,56.68100955
Feature F,54.19297786
Feature F,62.52417575
Feature F,59.16711664
Feature F,73.01715475
Feature F,42.94189263
Feature F,63.87169158
Feature F,55.07206976
Feature F,58.28262498
Feature F,53.4671941
Feature F,63.47040293
Feature F,68.13250662
Feature F,62.9346732
Feature F,54.52886085
Feature F,69.68686481
Feature F,59.01764001
Feature F,61.07243221
Feature F,59.70456823
Feature F,58.70519566
Feature F,60.4858625
Feature F,53.81668358
Feature F,66.91926781
Feature F,63.87797331
Feature F,60.47297133
Feature F,65.67243438
Feature F,52.66710726
Feature F,66.51077378
Feature F,61.27201124
Feature F,63.01932616
Feature F,57.26572804
Feature F,55.30623848
Feature F,56.7227817
Feature F,66.21751828
Feature F,66.54465993
Feature F,69.32923439
Feature F,59.62801677
Feature F,55.46366134
Feature F,68.83479704
Feature F,50.68833063
Feature F,59.04668773
Feature F,63.61954212
Feature F,53.02629157
Feature F,50.6394253
Feature F,62.93511351
Feature F,69.72630304
Feature F,55.71158083
Feature F,55.87987538
Feature F,54.3503774
Feature F,68.90835599
Feature F,55.75238883
Feature F,54.97533716
Feature F,55.17582006
Feature F,56.47257606
Feature F,56.41369235
Feature F,63.63868485
Feature F,61.81036868
Feature F,62.84848952
Feature F,56.21879826
Feature F,64.34708586
Feature F,41.74119094
Feature F,66.76621303
Feature F,61.1990783
Feature F,57.56938688
Feature F,62.853165
Feature F,52.6612675
